address,business_status,category,city,country,country_code,google_id,latitude,logo,longitude,name,owner_title,phone,photo,place_id,postal_code,rating,reviews,state,street,subtypes,type,verified,website,working_hours
"Lázaro Cárdenas 279, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal.",OPERATIONAL,Peluquería,Puerto Vallarta,Mexico,MX,0x8421454c5d0b3a5f:0x4e371cf1f5329ab,20.6037097,https://lh4.googleusercontent.com/-IIrqIl3-kak/AAAAAAAAAAI/AAAAAAAAAAA/CqCev9t_2hA/s44-p-k-no-ns-nd/photo.jpg,-105.2354764,LATORRE HAIR STUDIO,LATORRE HAIR STUDIO,+52 322 688 2012,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervr2xBe925NmeS8UiEpK4zjjtgnVF2qkr6uB5CbahHgkbYA0slJG-MnaiSg7pzkCgThBT2JVzrp4E6aF5EW795iu-VSStSjOfqzRPd3Vcdwwe9IQ6-7oj2fg_N4uZIcQeiKg9cUNDH9uk=w800-h500-k-no,ChIJXzoLXUxFIYQRqylTH89x4wQ,48380,4.8,113.0,Jalisco,Lázaro Cárdenas 279,"Peluquería, Barbería",Peluquería,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-6p.m.""], ""lunes"": [""10a.m.-6p.m.""], ""martes"": [""10a.m.-6p.m.""], ""miércoles"": [""10a.m.-6p.m.""], ""sábado"": [""10a.m.-6p.m.""], ""viernes"": [""10a.m.-6p.m.""]}"
"Av. Francisco Medina Ascencio, Las Glorias, 48333 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x842145002c973d55:0xd4fd6076416ff663,20.6418364,https://lh4.googleusercontent.com/-5FCXVSukqpM/AAAAAAAAAAI/AAAAAAAAAAA/zyA7EqohbzE/s44-p-k-no-ns-nd/photo.jpg,-105.2324826,Beauty Salón Arely,Beauty Salón Arely,+52 55 7516 6774,https://lh3.googleusercontent.com/gps-cs-s/AHVAweptyw-TnlvTtOOMhJh0NEd3R8xTGOaxZhqld4T6OGWEursmkf1iz4sFVNbkaGpgt60MrC-NDW9no_EIS2Efx1fxt47XesuhcrJue1DvRJ-A52j0F07ANu0kJSUQ58KqlHA2dAQOwA=w800-h500-k-no,ChIJVT2XLABFIYQRY_ZvQXZg_dQ,48333,4.8,20.0,Jalisco,Av. Francisco Medina Ascencio,Centro de estética,Centro de estética,True,,"{""domingo"": [""11a.m.-5p.m.""], ""jueves"": [""10a.m.-8p.m.""], ""lunes"": [""10a.m.-8p.m.""], ""martes"": [""10a.m.-8p.m.""], ""miércoles"": [""10a.m.-8p.m.""], ""sábado"": [""10a.m.-8p.m.""], ""viernes"": [""10a.m.-8p.m.""]}"
"Venustiano Carranza, Pino Suárez 202 Esq, Emiliano Zapata, 48380 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x8421454c88f0b25d:0x3e58b261ad4852ce,20.6026873,https://lh6.googleusercontent.com/-UjFS21Bguek/AAAAAAAAAAI/AAAAAAAAAAA/QXt5IXKDRJ4/s44-p-k-no-ns-nd/photo.jpg,-105.23688059999999,Eco Salon Sebastian,Eco Salon Sebastian,+52 322 222 0331,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9EeD08UTK9wmI0J05cUejwfGtbNdY7YJipy80f8_HT2KQUXKzhnHoD5M2iy51nXFkqHw8btHi0rdwK5-jeqMc26Nv082v5OCXsLXKelLUD8jGxbPByrsNEe-9mojq3-1NJIYF=w800-h500-k-no,ChIJXbLwiExFIYQRzlJIrWGyWD4,48380,4.5,108.0,Jal.,"Venustiano Carranza, Pino Suárez 202 Esq",Centro de estética,Centro de estética,True,https://www.facebook.com/ecosalonpv/,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-6p.m.""], ""lunes"": [""Cerrado""], ""martes"": [""10a.m.-6p.m.""], ""miércoles"": [""10a.m.-6p.m.""], ""sábado"": [""10a.m.-6p.m.""], ""viernes"": [""10a.m.-6p.m.""]}"
"C. Perú 1034, entre Argentina y venezuela, 5 de Diciembre, 48350 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x8421455b2b20a5df:0xa51e884f77c833ac,20.6153092,https://lh5.googleusercontent.com/-vZyGCNmaBC4/AAAAAAAAAAI/AAAAAAAAAAA/3kOGvpyXWw0/s44-p-k-no-ns-nd/photo.jpg,-105.23115449999999,"Salón Amin Lenz STUDIO Asesor De Imagen Estilista ,Colorista ,.Extensionista Dominando Más De 20 Tecnicas","Salón Amin Lenz STUDIO Asesor De Imagen Estilista ,Colorista ,.Extensionista Dominando Más De 20 Tecnicas",+52 322 134 8188,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvPIxFq8QWbWdyI_ShUqwm3dtwrI5QWWo2IKzxqPya4Bh84yjmka4xTmEFfedcqWLF5W14QOK6xzpBNbWRbj5MExGcrkbLVSWpchNfNiF1R-ZrgahqZjGgotc-VMSJUO8cHXgaFyGQXAON=w800-h500-k-no,ChIJ36UgK1tFIYQRrDPId0-IHqU,48350,4.7,57.0,Jalisco,"C. Perú 1034, entre Argentina y venezuela",Centro de estética,Centro de estética,True,https://allmylinks.com/lenz-amin,"{""domingo"": [""Abierto las 24 horas""], ""jueves"": [""Abierto las 24 horas""], ""lunes"": [""Abierto las 24 horas""], ""martes"": [""Abierto las 24 horas""], ""miércoles"": [""Abierto las 24 horas""], ""sábado"": [""Abierto las 24 horas""], ""viernes"": [""Abierto las 24 horas""]}"
"Av. Arboledas 231-8, Bobadilla, 48298 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x84214f4a7b493cff:0x956cf6ea31d9dd17,20.657071,https://lh6.googleusercontent.com/-EQl9-4Vcrmg/AAAAAAAAAAI/AAAAAAAAAAA/8HGBxL7fdS8/s44-p-k-no-ns-nd/photo.jpg,-105.223852,Mayam Beauty studio,Mayam Beauty studio,+52 322 383 0302,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoA_XN7BWhJtLEK97TN8EttXUrch7Xb5CAyd9pB3eyY9PkOFAkhN1sqItVX3_aTGaOMoX5fkCW25uegfzslj3XoB3oUZu-A-rU3GzXfCwCBKj4vCJDhiFrISFEItNHyYXzbDbX6ajj0Pl0=w800-h500-k-no,ChIJ_zxJe0pPIYQRF93ZMer2bJU,48298,4.8,62.0,Jalisco,Av. Arboledas 231-8,"Centro de estética, Salón de manicura y pedicura",Centro de estética,True,,"{""domingo"": [""2-5p.m.""], ""jueves"": [""8a.m.-8p.m.""], ""lunes"": [""8a.m.-9p.m.""], ""martes"": [""8a.m.-8p.m.""], ""miércoles"": [""8a.m.-8p.m.""], ""sábado"": [""2-8p.m.""], ""viernes"": [""8a.m.-8p.m.""]}"
"Blvd. Francisco Medina Ascencio 1768-local D, Olímpica, 48330 Puerto Vallarta, Jal.",OPERATIONAL,Spa de día,Puerto Vallarta,Mexico,MX,0x8421452db568e871:0xa8f80a36a8d45976,20.6291018,https://lh3.googleusercontent.com/-pUpregvU0oE/AAAAAAAAAAI/AAAAAAAAAAA/CvtAem_AB54/s44-p-k-no-ns-nd/photo.jpg,-105.229073,Serenity Spa & Beauty Studio,Serenity Spa & Beauty Studio,+52 322 282 4898,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpxxLVhm9Xx6g2FZw7YKj80vNxU6LQC8t1qk3YjoNaZnjDPKVNUq9CZR8L1H3WBHYEn4LLmVQCcQaO6In1Zdr4wtJHfIAvvWLRovcl8RCeEMKW4uPnsHBXxosVw5nwZmD5_s4=w800-h500-k-no,ChIJcehotS1FIYQRdlnUqDYK-Kg,48330,4.9,35.0,Jalisco,Blvd. Francisco Medina Ascencio 1768-local D,Spa de día,Spa de día,True,https://instagram.com/nickynails.pv%3Figshid%3D7ycbdy0mmyvv2,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-8p.m.""], ""lunes"": [""10a.m.-8p.m.""], ""martes"": [""10a.m.-8p.m.""], ""miércoles"": [""10a.m.-8p.m.""], ""sábado"": [""10a.m.-8p.m.""], ""viernes"": [""10a.m.-8p.m.""]}"
"Viena 116, Díaz Ordaz, 48310 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x8421457a85ad8001:0xb1eafa5dfdde75f0,20.637883499999997,https://lh3.googleusercontent.com/-7WMxuG91aDs/AAAAAAAAAAI/AAAAAAAAAAA/jFf6YuCniR8/s44-p-k-no-ns-nd/photo.jpg,-105.23063979999999,Sirenas Beauty Hair & Yarit Reynoso Jewelry,Sirenas Beauty Hair & Yarit Reynoso Jewelry,+52 322 301 7238,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertsp_G7NDDJ3bKKSUwSNYZZTML6iIR77ABh5gWoSrvUDkUT31bghWuuwcc1QK9B2gW4Kuk64I0MfeY1pXtRV2rWIpjtriJH5DmA0PaOlMpPhpP-jt3WmBQnQzO6mgcoeK77nt7=w800-h500-k-no,ChIJAYCthXpFIYQR8HXe_V366rE,48310,4.7,90.0,Jalisco,Viena 116,Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-6p.m.""], ""lunes"": [""10a.m.-6p.m.""], ""martes"": [""10a.m.-6p.m.""], ""miércoles"": [""10a.m.-6p.m.""], ""sábado"": [""10a.m.-6p.m.""], ""viernes"": [""10a.m.-6p.m.""]}"
"Hamburgo 148 C Colonia, entre Palm Springs y Hamburgo, Versalles, 48310 Puerto Vallarta, Jal.",OPERATIONAL,Beauty salon,Puerto Vallarta,Mexico,MX,0x8421457b3b33d32b:0xc4401bbf4d0b626c,20.6376729,https://lh6.googleusercontent.com/-F6NtSsA1Pys/AAAAAAAAAAI/AAAAAAAAAAA/_UBOYmOXrWM/s44-p-k-no-ns-nd/photo.jpg,-105.2256474,Spiral Hair Studio by Leslie Panini ( Spiral Salón),Spiral Hair Studio by Leslie Panini,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxLgW-SVSTp8IWs62yTLolIVEE1le6BeytaC-SjTbOJCNA4FOqSTQ-6VWvUskmUu5hp2eHhfV8EhW3k8dwVbS1_qwR-BhjTdJcqKOsInPOdcC28K4QA_pAPOMq-a5089A-nqT_MQ=w800-h500-k-no,ChIJK9MzO3tFIYQRbGILTb8bQMQ,48310,4.8,60.0,Jalisco,"Hamburgo 148 C Colonia, entre Palm Springs y Hamburgo",Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""11a.m.-7p.m.""], ""lunes"": [""11a.m.-7p.m.""], ""martes"": [""11a.m.-7p.m.""], ""miércoles"": [""11a.m.-7p.m.""], ""sábado"": [""11a.m.-5:30p.m.""], ""viernes"": [""11a.m.-7p.m.""]}"
"Av México 1372b, 5 de Diciembre, 48350 Puerto Vallarta, Jal.",OPERATIONAL,Spa y gimnasio,Puerto Vallarta,Mexico,MX,0x84214582ef6131e1:0xcf9c60df96d2a815,20.620977699999997,https://lh5.googleusercontent.com/-tIiTpGOPO_c/AAAAAAAAAAI/AAAAAAAAAAA/F_j4W72HrOc/s44-p-k-no-ns-nd/photo.jpg,-105.2306698,Essencia spa,Essencia spa,+52 322 370 1563,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerW_ivNdE09Re5FewoVrZ-_GSDrKnpKIusgPD7XHytWiU-oG1Zd16zP69GAo3eyRfObHI6_SqjJl1qLuEQdTCE7zbLPaTB5gJWSn_r1X9rYYeHE4R7_31D1JnHnCJ-jYMknyB2KqA=w800-h500-k-no,ChIJ4TFh74JFIYQRFajSlt9gnM8,48350,4.8,166.0,Jalisco,Av México 1372b,"Spa y gimnasio, Esteticista facial, Servicio de depilación",Spa y gimnasio,True,http://www.essenciaspa.mx/,"{""domingo"": [""Cerrado""], ""jueves"": [""9a.m.-8p.m.""], ""lunes"": [""9a.m.-8p.m.""], ""martes"": [""9a.m.-8p.m.""], ""miércoles"": [""9a.m.-8p.m.""], ""sábado"": [""9a.m.-7p.m.""], ""viernes"": [""9a.m.-8p.m.""]}"
"San Salvador 319, 5 de Diciembre, 48350 Puerto Vallarta, Jal.",OPERATIONAL,Nail salon,Puerto Vallarta,Mexico,MX,0x8421455c9a1162cb:0xff8fb4069cce06db,20.6204347,https://lh3.googleusercontent.com/-O-PLnC-Pamc/AAAAAAAAAAI/AAAAAAAAAAA/YmHiSi2hlpw/s44-p-k-no-ns-nd/photo.jpg,-105.22889049999999,Shalom - Body & Mind In Harmony,Shalom - Body & Mind In Harmony,+52 322 728 3131,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6oXzJoT1j9ldzMXOl5aSvJpjx3b_yHSbmyNS3IIqIsKGCctsxmYQif7pDGfOBGqQ1hjKwitIkeqrt9KEQ2hUeBKyUG8hWKDXnocPc_EF8fgHlRXZbcNDH7EZd0L54EfA6cNi7vA=w800-h500-k-no,ChIJy2IRmlxFIYQR2wbOnAa0j_8,48350,4.8,67.0,Jalisco,San Salvador 319,Salón de manicura y pedicura,Salón de manicura y pedicura,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-7p.m.""], ""lunes"": [""10a.m.-7p.m.""], ""martes"": [""10a.m.-7p.m.""], ""miércoles"": [""10a.m.-7p.m.""], ""sábado"": [""Cerrado""], ""viernes"": [""10a.m.-7p.m.""]}"
"Colombia 1211, Centro, 48350 Puerto Vallarta, Jal.",OPERATIONAL,Masajista,Puerto Vallarta,Mexico,MX,0x842145455bf9cc5f:0xc6385cdd47d0f9f9,20.6181397,https://lh5.googleusercontent.com/-xb0JeDhtivA/AAAAAAAAAAI/AAAAAAAAAAA/nHtlfSU0_Zw/s44-p-k-no-ns-nd/photo.jpg,-105.2301904,Healing Hands,Healing Hands,+52 322 222 8441,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3-TqKgbSIJJmoKtMTFgiN_AnYqHSJsrqTb6xkm55CEdcfii_I4OwUBcdWGwJRBPZTiSY3R3WHC_N2cNylM1cUxqH3Jd-iE6RUmXlTihnDA2DMMedeY-BxB0ycByV_2vBhIa_g=w800-h500-k-no,ChIJX8z5W0VFIYQR-fnQR91cOMY,48350,4.8,75.0,Jalisco,Colombia 1211,"Masajista, Salón de manicura y pedicura, Terapeuta ocupacional",Masajista,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""11a.m.-6p.m.""], ""lunes"": [""11a.m.-6p.m.""], ""martes"": [""11a.m.-6p.m.""], ""miércoles"": [""11a.m.-6p.m.""], ""sábado"": [""11a.m.-6p.m.""], ""viernes"": [""11a.m.-6p.m.""]}"
"Av Hacienda El Pitillal 218-Local D, Ex Hacienda El Pitillal, 48318 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x84214f80f3619abb:0x81d1286f23b2dbfb,20.6463727,https://lh3.googleusercontent.com/-4iHpRghun78/AAAAAAAAAAI/AAAAAAAAAAA/Qszk6RECZ4Q/s44-p-k-no-ns-nd/photo.jpg,-105.21361259999999,Salón Lizz Castello,Salón Lizz Castello,+52 322 224 9797,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerF137264YP24gMyc6Dpdy31jP8_LLs2vdaBwmHpffl_A2mxSlEEGosBiI_bEGDtZYEBr3gjSCFEsvtPoscoN4WWYbAIjDYEI7bfQNLsMQpCs_LwFMaGXDwzS1J5d7_rhhE3iZs=w800-h500-k-no,ChIJu5ph84BPIYQR-9uyI28o0YE,48318,4.8,37.0,Jalisco,Av Hacienda El Pitillal 218-Local D,Centro de estética,Centro de estética,True,https://www.facebook.com/EsteticaLizz/,"{""domingo"": [""Cerrado""], ""jueves"": [""11a.m.-7p.m.""], ""lunes"": [""11a.m.-7p.m.""], ""martes"": [""11a.m.-7p.m.""], ""miércoles"": [""11a.m.-7p.m.""], ""sábado"": [""11a.m.-7p.m.""], ""viernes"": [""11a.m.-7p.m.""]}"
"local 10 Calle 2, Marina Vallarta, 48335 Puerto Vallarta, Jal.",OPERATIONAL,Beauty salon,Puerto Vallarta,Mexico,MX,0x842145ba2a20aa9b:0xc1b61e91f71c9550,20.6625215,https://lh6.googleusercontent.com/--d3-2ACA-eo/AAAAAAAAAAI/AAAAAAAAAAA/hPzFJv0rfgw/s44-p-k-no-ns-nd/photo.jpg,-105.2518901,Salsa Salon,Salsa Salon,+52 322 304 6154,https://lh3.googleusercontent.com/gps-cs-s/AHVAweruoKiokEuk3COAkpmBcxz0hVfb0OOvR8B5vXBr3_StRRbcvpfXLLvpav7hu1SGD1PJipiF7E14Wust0vVpWWi7qsuF7bgHX3ZxXSFRT0xEySqziuZD-KsDi7yKHTfsY6mo1a0=w800-h500-k-no,ChIJm6ogKrpFIYQRUJUc95EetsE,48335,4.8,39.0,Jal.,local 10 Calle 2,"Centro de estética, Salón de manicura y pedicura, Peluquería",Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""9a.m.-4p.m.""], ""lunes"": [""9a.m.-4p.m.""], ""martes"": [""9a.m.-4p.m.""], ""miércoles"": [""9a.m.-4p.m.""], ""sábado"": [""10a.m.-3p.m.""], ""viernes"": [""9a.m.-4p.m.""]}"
"Amapas 129, Zona Romántica, Emiliano Zapata, 48399 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x84215ab4b597063d:0xaa686d4a474179bf,20.599783,https://lh4.googleusercontent.com/-89ZWxxKHvXg/AAAAAAAAAAI/AAAAAAAAAAA/rPsu24d34I4/s44-p-k-no-ns-nd/photo.jpg,-105.2383808,Toya's Salon,Toya's Salon,+52 322 223 0696,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGsu62rplyZ7Vxug8LC55UwJDiJJt5ZzMEK6dEB7Qo4hJzNtwD9M8uTTQ9WOdIEzp0CwvolXO9_SF0bIQdpoLNVHdWq-avyz1UY2zbt54EmE6Liaq4jVP47R8C6M8C1MkDZmsBrw=w800-h500-k-no,ChIJPQaXtbRaIYQRv3lBR0ptaKo,48399,4.6,65.0,Jalisco,Amapas 129,Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-6p.m.""], ""lunes"": [""10a.m.-6p.m.""], ""martes"": [""10a.m.-6p.m.""], ""miércoles"": [""10a.m.-6p.m.""], ""sábado"": [""10a.m.-4p.m.""], ""viernes"": [""10a.m.-6p.m.""]}"
"Insurgentes 108, Zona Romántica, Emiliano Zapata, 48380 Puerto Vallarta, Jal.",OPERATIONAL,Hair salon,Puerto Vallarta,Mexico,MX,0x8421455246f10c8f:0x1715e82fe7572197,20.6053978,https://lh3.googleusercontent.com/-78TboQscGWQ/AAAAAAAAAAI/AAAAAAAAAAA/zFXBwnvZEiU/s44-p-k-no-ns-nd/photo.jpg,-105.2344079,STUDIO ULI / Hair and Make-up Artist,STUDIO ULI / Hair and Make-up Artist,+52 322 237 7771,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9vUSbg2AgTpRibQGH3ZK5x7VlkA8NhReOEdq-gAOuA-NZXQUs3fVrKRNJQ4Ei6mcc4v0xykOgCkjwGtN5PF3Pnxxo-00Vk5Y_ZegqN0YrT4harPp4ykMtlF_PClJHVzokAUQ=w800-h500-k-no,ChIJjwzxRlJFIYQRlyFX5y_oFRc,48380,4.9,101.0,Jalisco,Insurgentes 108,Peluquería,Peluquería,True,https://www.ulistudiomx.com/,"{""domingo"": [""11a.m.-3p.m.""], ""jueves"": [""10a.m.-7:30p.m.""], ""lunes"": [""Cerrado""], ""martes"": [""10a.m.-6p.m.""], ""miércoles"": [""10a.m.-7:30p.m.""], ""sábado"": [""10a.m.-5:30p.m.""], ""viernes"": [""10a.m.-7:30p.m.""]}"
"Arrecife Punta Allen, Las Moras, Villa del Sol, 48315 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x84214f7dfd66c97b:0xc5095fcbd37d0457,20.6578485,https://lh3.googleusercontent.com/-OAX9wrK_zrE/AAAAAAAAAAI/AAAAAAAAAAA/8IJUe54DUDM/s44-p-k-no-ns-nd/photo.jpg,-105.2304099,Franc Gole Hair and Makeup,Franc Gole Hair and Makeup,+52 322 180 9358,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6A6lPLXsAdGd6Jy1YbQ61B1GwaW_55FWoA7dLtmR9zxaESS-uZiwEXxu3V9waRlrStyuYf_WnS6WkNWjtB2OVvHW01qtNMmW9o8RHEIDr7S7U6O8ruG51-ZUA-lPE0ZXpdYkK=w800-h500-k-no,ChIJe8lm_X1PIYQRVwR908tfCcU,48315,4.7,54.0,Jalisco,"Arrecife Punta Allen, Las Moras","Centro de estética, Servicios nupciales",Centro de estética,True,http://francgole.com/,"{""domingo"": [""9a.m.-9p.m.""], ""jueves"": [""9a.m.-9p.m.""], ""lunes"": [""9a.m.-9p.m.""], ""martes"": [""9a.m.-9p.m.""], ""miércoles"": [""9a.m.-9p.m.""], ""sábado"": [""9a.m.-9p.m.""], ""viernes"": [""9a.m.-9p.m.""]}"
"C. Cardenal 113, Fovissste 96, 48328 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x842145e7b125ec89:0x1bef19907b8a8d25,20.6443409,https://lh3.googleusercontent.com/-pVdsYcvpRPM/AAAAAAAAAAI/AAAAAAAAAAA/XMX9lvfVDNw/s44-p-k-no-ns-nd/photo.jpg,-105.2195816,Kahlo Salón,Kahlo Salón,+52 322 105 6611,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTOgbPKOG_1_BzYdEOYnEe2ITTXq1J5RYkOC41ySci0F8I10XvxkxEHUoKkQHK1yuyqQLT7XhVVtdgSUS0WaWuD5xB8KUl5SF3V1P_b7_kFq5MoiYYz7LCinO-on_8AgW9OjrxbfUThT7h=w800-h500-k-no,ChIJiewlsedFIYQRJY2Ke5AZ7xs,48328,4.9,14.0,Jalisco,C. Cardenal 113,Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""9a.m.-3:30p.m.""], ""lunes"": [""9a.m.-3:30p.m.""], ""martes"": [""9a.m.-3:30p.m.""], ""miércoles"": [""9a.m.-5:30p.m.""], ""sábado"": [""10:30a.m.-6:30p.m.""], ""viernes"": [""9a.m.-3:30p.m.""]}"
"C. Exiquio Corona 513, La Floresta, 48290 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x84214fa531e9b02b:0x574a97584dc55348,20.6657184,https://lh4.googleusercontent.com/-TATMBPpMAxI/AAAAAAAAAAI/AAAAAAAAAAA/HJG7pY1UUA8/s44-p-k-no-ns-nd/photo.jpg,-105.21626189999999,Maquillaje y peinado en Puerto Vallarta - Osiris Manzo Makeup Studio,Maquillaje y peinado en Puerto Vallarta - Osiris Manzo Makeup Studio,+52 322 235 4718,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoNx-1Ow6HtRtPQdsq4ZwEYbhu4lIUc82BXpD2B8scGXXlxjIM1OpNGqNAyu3JLjbDtyX0w08oMBtStZ5JIedrmOUTc-74JMwmMJeTjB0i-4R89z-aHzkgtosXr2AukTKqqMPgzWCsytJk=w800-h500-k-no,ChIJK7DpMaVPIYQRSFPFTViXSlc,48290,5.0,12.0,Jalisco,C. Exiquio Corona 513,Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""8a.m.-8p.m.""], ""lunes"": [""8a.m.-8p.m.""], ""martes"": [""8a.m.-8p.m.""], ""miércoles"": [""8a.m.-8p.m.""], ""sábado"": [""8a.m.-8p.m.""], ""viernes"": [""8a.m.-8p.m.""]}"
"Cl. Fco. I. Madero 125, Centro Pitillal, 48290 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x84214f2484bb41e5:0x56cd581ecb1d5560,20.6513951,https://lh6.googleusercontent.com/-D1BhXQkHpo4/AAAAAAAAAAI/AAAAAAAAAAA/pyVIZPzfV08/s44-p-k-no-ns-nd/photo.jpg,-105.2168928,Yosi Nails,Yosi Nails,+52 322 160 5949,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHcMOpb5Ix8voRe1tGqemdgq4mTmWoWQw57w6kZAj3NFChQGNVdWXEOXWc3AD4BXA4CDdI-YPodZD1nWpObNpqv_OvL5D6Xw59AgO6GS5fUALoJNfWqUGuC54xFIsXQg-QzXq0=w800-h500-k-no,ChIJ5UG7hCRPIYQRYFUdyx5YzVY,48290,4.9,46.0,Jalisco,Cl. Fco. I. Madero 125,"Centro de estética, Salón de manicura y pedicura",Centro de estética,True,,"{""domingo"": [""10a.m.-7:30p.m.""], ""jueves"": [""8a.m.-10p.m.""], ""lunes"": [""8a.m.-10p.m.""], ""martes"": [""8a.m.-10p.m.""], ""miércoles"": [""8a.m.-10p.m.""], ""sábado"": [""9a.m.-10p.m.""], ""viernes"": [""8a.m.-10p.m.""]}"
"Francisco, Av. Francisco Medina Ascencio 1686A, Olímpica, 48330 Puerto Vallarta, Jal.",OPERATIONAL,Maquillador/a,Puerto Vallarta,Mexico,MX,0x842145664addda97:0x2772c2eb7a3c66ae,20.626982599999998,https://lh6.googleusercontent.com/-DoUdo44dCgg/AAAAAAAAAAI/AAAAAAAAAAA/Hc9PQ-XRalw/s44-p-k-no-ns-nd/photo.jpg,-105.2295551,Bonita Make Up Studio,Bonita Make Up Studio,+52 322 227 7441,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_H-l8lIa5fj_o0cepkF_aGQfuwb2A6qNh10PI4iwTXjKn7XmftTa-BzBO84JZ6ARqDf67ufNLey4S3aYPyTIr2frFIsD_L_Y3WM9HqsRflDQh_zDnu4yB3bgoh-MgO5xC1rWq=w800-h500-k-no,ChIJl9rdSmZFIYQRrmY8euvCcic,48330,4.9,70.0,Jalisco,"Francisco, Av. Francisco Medina Ascencio 1686A",Centro de estética,Centro de estética,True,https://bonitavallartamakeup.com/services/,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-6:30p.m.""], ""lunes"": [""10a.m.-6:30p.m.""], ""martes"": [""10a.m.-6:30p.m.""], ""miércoles"": [""10a.m.-6:30p.m.""], ""sábado"": [""10a.m.-6:30p.m.""], ""viernes"": [""10a.m.-6:30p.m.""]}"
"Fidel Velázquez 568, Infonavit C.t.m., 48318 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x84214f817f349f79:0xe11c17b67fd20734,20.645556,,-105.21405329999999,Clinica de Belleza Betos Unisex,Clinica de Belleza Betos Unisex,+52 322 293 4125,https://lh4.googleusercontent.com/Y3Slk19LARqx7RAVhS6tfzw06JqxLhRZN5qLshVGFPzLnGGsU6I7l1kUVnczl7I=w800-h500-k-no,ChIJeZ80f4FPIYQRNAfSf7YXHOE,48318,4.8,46.0,Jalisco,Fidel Velázquez 568,Centro de estética,Centro de estética,False,,
